排名,代码,名称,综合评分,基本面,技术面,资金面,预测方向,目标价低,目标价高,风险等级
289,301552.SZ,科力装备,62.9,60.5,75.3,49.3,看涨,39.51,41.36,中等风险
290,600549.SH,厦门钨业,62.8,61.5,66.5,59.8,看涨,56.28,65.64,高风险
291,002032.SZ,苏泊尔,62.8,61.9,74.1,48.3,偏多震荡,44.07,45.58,中等风险
292,002142.SZ,宁波银行,62.8,63.9,74.1,45.1,偏多震荡,30.60,32.77,中等风险
293,002318.SZ,久立特材,62.8,68.0,60.9,57.3,看涨,32.78,35.68,高风险
294,300105.SZ,龙源技术,62.8,58.6,75.3,52.1,看涨,7.27,7.73,中等风险
295,300288.SZ,朗玛信息,62.8,48.2,89.4,48.8,看涨,14.29,15.05,中等风险
296,603612.SH,索通发展,62.8,67.0,65.0,52.9,看涨,29.45,32.38,高风险
297,601878.SH,浙商证券,62.8,65.0,65.8,55.0,偏多震荡,10.56,10.80,低风险
298,600919.SH,江苏银行,62.8,63.9,71.7,48.7,偏多震荡,10.16,10.62,低风险
299,002807.SZ,江阴银行,62.8,60.4,75.9,48.3,偏多震荡,4.56,4.67,低风险
300,603499.SH,翔港科技,62.8,66.7,70.2,46.3,偏多震荡,22.37,24.30,高风险
301,601825.SH,沪农商行,62.8,54.2,81.1,50.9,看涨,8.34,8.78,中等风险
302,000712.SZ,锦龙股份,62.7,64.5,66.5,54.5,看涨,12.65,12.83,中等风险
303,600138.SH,中青旅,62.7,48.5,83.8,55.7,看涨,9.79,10.22,中等风险
304,002039.SZ,黔源电力,62.7,69.8,62.9,51.0,偏多震荡,17.04,17.56,低风险
305,002638.SZ,勤上股份,62.7,45.0,87.6,56.0,看涨,3.04,3.25,中等风险
306,002850.SZ,科达利,62.7,58.5,70.2,58.9,看涨,170.15,178.47,高风险
307,002896.SZ,中大力德,62.7,48.5,83.8,56.0,看涨,84.58,89.56,中等风险
308,688466.SH,金科环境,62.7,52.0,83.8,50.1,看涨,17.87,18.64,中等风险
309,001387.SZ,雪祺电气,62.7,53.6,81.5,51.0,看涨,14.46,15.19,中等风险
310,600079.SH,ST人福,62.6,53.8,75.9,57.9,看涨,18.91,19.43,中等风险
311,600689.SH,上海三毛,62.6,47.9,89.4,48.4,看涨,13.73,14.44,中等风险
312,002327.SZ,富安娜,62.6,54.0,81.5,49.8,看涨,6.86,6.99,低风险
313,300193.SZ,佳士科技,62.6,56.9,80.2,47.2,偏多震荡,9.13,9.73,中等风险
314,601512.SH,中新集团,62.6,71.3,61.6,50.1,看涨,9.40,9.89,中等风险
315,603118.SH,共进股份,62.6,54.8,83.8,45.5,偏多震荡,11.72,12.32,中等风险
316,300886.SZ,华业香料,62.6,56.7,80.9,46.5,看涨,28.71,29.76,中等风险
317,601921.SH,浙版传媒,62.6,60.5,74.1,49.8,看涨,8.12,8.63,中等风险
318,301316.SZ,慧博云通,62.6,59.2,69.0,59.0,看涨,45.36,50.15,中等风险
319,000557.SZ,西部创业,62.5,60.5,69.4,56.0,看涨,4.92,5.15,中等风险
320,600583.SH,海油工程,62.5,54.6,74.0,59.2,看涨,6.63,7.13,高风险
321,600817.SH,宇通重工,62.5,58.2,75.3,51.3,看涨,11.83,12.40,中等风险
322,601999.SH,出版传媒,62.5,58.6,74.1,52.3,看涨,7.32,7.88,中等风险
323,300139.SZ,晓程科技,62.5,64.2,72.5,45.9,偏多震荡,53.85,74.07,高风险
324,300145.SZ,南方泵业,62.5,54.5,82.5,47.3,看涨,4.55,4.82,中等风险
325,300153.SZ,科泰电源,62.5,58.5,70.2,58.2,看涨,32.93,36.74,高风险
326,300335.SZ,迪森股份,62.5,55.6,80.2,48.7,看涨,6.08,6.27,中等风险
327,002802.SZ,洪汇新材,62.5,46.2,89.4,51.1,看涨,13.50,14.14,中等风险
328,300441.SZ,鲍斯股份,62.5,52.0,83.8,49.6,震荡整理,7.70,8.04,低风险
329,688319.SH,欧林生物,62.5,62.2,70.8,51.4,看涨,26.28,27.38,高风险
330,601956.SH,东贝集团,62.5,52.6,83.8,48.6,看涨,7.26,7.63,中等风险
331,600037.SH,歌华有线,62.4,54.8,80.2,49.8,看涨,7.88,8.44,中等风险
332,600642.SH,申能股份,62.4,56.2,75.9,53.4,看涨,8.16,8.45,低风险
333,002034.SZ,旺能环境,62.4,57.6,73.5,54.6,看涨,16.87,17.39,低风险
334,002078.SZ,太阳纸业,62.4,51.2,80.9,54.4,看涨,16.33,17.25,中等风险
335,002415.SZ,海康威视,62.4,63.4,72.5,46.5,偏多震荡,31.90,33.08,低风险
336,603818.SH,曲美家居,62.4,41.9,95.0,49.6,偏多震荡,3.77,4.05,中等风险
337,920670.BJ,数字人,62.4,61.2,70.2,53.5,看涨,18.72,20.92,高风险
338,920425.BJ,乐创技术,62.4,66.9,65.0,51.4,看涨,22.81,25.77,高风险
339,600353.SH,旭光电子,62.3,55.6,72.2,59.3,看涨,18.34,18.49,高风险
340,600479.SH,千金药业,62.3,57.1,74.0,54.4,看涨,10.83,11.04,中等风险
341,600615.SH,鑫源智造,62.3,51.9,83.8,48.7,偏多震荡,12.45,13.17,中等风险
342,600713.SH,南京医药,62.3,55.6,75.9,53.8,看涨,5.37,5.66,中等风险
343,300499.SZ,高澜股份,62.3,58.7,72.7,53.4,看涨,30.23,29.28,高风险
344,603903.SH,中持股份,62.3,48.2,86.3,51.3,看涨,12.23,13.13,中等风险
345,688578.SH,艾力斯,62.3,79.5,50.0,52.1,震荡整理,92.40,98.96,中等风险
346,301113.SZ,雅艺科技,62.3,45.1,89.4,51.9,看涨,26.05,27.14,中等风险
347,301151.SZ,冠龙节能,62.3,52.8,83.8,47.4,看涨,19.66,20.37,中等风险
348,601083.SH,锦江航运,62.3,76.5,50.0,56.9,偏多震荡,11.59,11.94,中等风险
349,601098.SH,中南传媒,62.2,58.8,78.1,45.4,偏多震荡,10.76,11.43,中等风险
350,688310.SH,迈得医疗,62.2,55.1,80.9,47.3,看涨,16.92,17.80,中等风险
351,003041.SZ,真爱美家,62.2,72.2,63.5,44.2,偏多震荡,55.80,68.20,高风险
352,001231.SZ,农心科技,62.2,51.0,82.0,52.6,看涨,24.55,25.78,中等风险
353,688371.SH,菲沃泰,62.2,56.6,75.3,52.7,看涨,20.41,21.72,中等风险
354,688496.SH,清越科技,62.2,40.9,95.0,50.3,看涨,6.27,6.73,中等风险
355,000581.SZ,威孚高科,62.1,62.9,68.7,51.6,看涨,20.57,21.77,中等风险
356,600216.SH,浙江医药,62.1,60.5,70.2,53.3,看涨,15.62,16.31,中等风险
357,600444.SH,国机通用,62.1,48.0,89.4,46.4,偏多震荡,18.78,19.62,中等风险
358,002010.SZ,传化智联,62.1,59.0,70.6,55.0,看涨,6.44,6.88,中等风险
359,601328.SH,交通银行,62.1,57.9,67.4,61.6,看涨,6.56,6.85,低风险
360,603043.SH,广州酒家,62.1,56.9,75.9,50.9,看涨,17.42,18.41,中等风险
361,603096.SH,新经典,62.1,47.8,89.4,46.6,看涨,19.03,19.81,中等风险
362,002866.SZ,传艺科技,62.1,56.1,81.5,44.7,偏多震荡,19.06,20.13,中等风险
363,603109.SH,神驰机电,62.1,63.5,69.0,50.1,看涨,26.16,27.86,中等风险
364,605133.SH,嵘泰股份,62.1,53.0,83.8,46.1,偏多震荡,31.39,34.02,中等风险
365,601816.SH,京沪高铁,62.1,59.4,67.4,58.9,看涨,4.85,5.03,低风险
366,301090.SZ,华润材料,62.1,47.5,83.8,55.2,看涨,7.37,7.91,中等风险
367,001239.SZ,永达股份,62.1,65.5,70.2,45.2,偏多震荡,15.95,16.75,中等风险
368,600150.SH,中国船舶,62.0,65.5,60.7,58.4,看涨,35.55,36.60,中等风险
369,300010.SZ,豆神教育,62.0,52.6,73.6,60.9,看涨,7.17,7.90,高风险
370,300494.SZ,盛天网络,62.0,60.2,74.0,48.2,偏多震荡,13.52,14.71,高风险
371,002839.SZ,张家港行,62.0,57.4,75.9,49.7,看涨,4.56,4.78,中等风险
372,301380.SZ,挖金客,62.0,47.6,89.4,46.6,看涨,37.29,39.95,中等风险
373,301262.SZ,海看股份,62.0,57.0,80.2,44.5,看涨,26.52,32.63,高风险
374,601059.SH,信达证券,62.0,59.6,75.3,47.1,偏多震荡,17.56,17.98,低风险
375,688758.SH,赛分科技,62.0,70.0,56.8,56.6,偏多震荡,19.71,20.15,中等风险
376,920035.BJ,精创电气,62.0,53.7,78.1,52.8,看涨,37.99,39.90,中等风险
377,601318.SH,中国平安,61.9,63.6,60.4,61.3,看涨,63.90,68.90,中等风险
378,002487.SZ,大金重工,61.9,72.5,53.0,57.5,偏多震荡,59.77,65.89,高风险
379,300399.SZ,天利科技,61.9,52.6,83.8,46.0,偏多震荡,25.80,28.34,中等风险
380,603888.SH,新华网,61.9,57.5,69.0,59.1,看涨,23.68,26.18,高风险
381,300750.SZ,宁德时代,61.9,64.2,70.3,46.5,震荡整理,352.17,378.51,中等风险
382,001965.SZ,招商公路,61.9,63.2,67.4,52.0,看涨,9.49,9.81,低风险
383,688002.SH,睿创微纳,61.9,65.5,64.6,52.4,看涨,110.78,124.74,高风险
384,688616.SH,西力科技,61.9,53.5,82.0,47.3,看涨,13.33,13.79,中等风险
385,000423.SZ,东阿阿胶,61.8,63.4,64.6,55.3,看涨,53.78,56.55,中等风险
386,601877.SH,正泰电器,61.8,59.2,70.2,54.3,看涨,30.54,32.50,中等风险
387,603136.SH,天目湖,61.8,57.8,73.2,52.2,看涨,11.84,12.51,中等风险
388,605180.SH,华生科技,61.8,48.6,89.4,44.2,偏多震荡,15.97,16.61,中等风险
389,000045.SZ,深纺织Ａ,61.7,46.6,83.8,54.8,看涨,12.87,13.71,中等风险
390,600114.SH,东睦股份,61.7,67.0,58.4,58.0,看涨,32.55,35.87,中等风险
391,600377.SH,宁沪高速,61.7,59.2,75.9,46.0,偏多震荡,11.97,12.42,低风险
392,600613.SH,神奇制药,61.7,50.6,83.8,48.5,看涨,6.28,6.55,中等风险
393,600787.SH,中储股份,61.7,56.6,73.2,53.8,看涨,5.73,5.91,低风险
394,002546.SZ,新联电子,61.7,70.7,60.9,48.6,偏多震荡,8.80,9.79,高风险
395,603566.SH,普莱柯,61.7,69.5,58.4,53.9,看涨,13.71,14.29,低风险
396,300357.SZ,我武生物,61.7,65.0,62.9,54.7,偏多震荡,27.15,28.05,中等风险
397,600023.SH,浙能电力,61.7,58.4,72.6,51.8,看涨,4.92,5.02,低风险
398,300547.SZ,川环科技,61.7,57.5,69.9,56.9,偏多震荡,35.16,38.57,高风险
399,300470.SZ,中密控股,61.7,57.2,70.2,56.9,看涨,37.75,39.25,中等风险
400,603486.SH,科沃斯,61.7,71.0,60.1,48.9,偏多震荡,68.58,73.14,中等风险
401,301190.SZ,善水科技,61.7,58.6,73.6,50.0,看涨,22.59,24.94,高风险
402,301223.SZ,中荣股份,61.7,58.0,70.2,55.7,看涨,20.00,19.98,低风险
403,000586.SZ,汇源通信,61.6,60.0,70.2,52.3,偏多震荡,14.39,15.63,高风险
404,600420.SH,国药现代,61.6,56.4,70.2,58.0,看涨,10.49,10.84,低风险
405,600883.SH,博闻科技,61.6,51.2,80.9,51.1,看涨,8.71,9.16,中等风险
406,300150.SZ,世纪瑞尔,61.6,54.4,81.5,45.4,看涨,5.79,6.08,中等风险
407,002550.SZ,千红制药,61.6,67.7,62.9,49.9,偏多震荡,7.52,7.92,中等风险
408,002636.SZ,金安国纪,61.6,53.2,74.0,57.7,看涨,24.39,27.54,高风险
409,603726.SH,朗迪集团,61.6,63.1,70.0,47.6,看涨,26.84,27.30,中等风险
410,300638.SZ,广和通,61.6,43.8,87.6,53.5,看涨,29.33,32.05,中等风险
411,300620.SZ,光库科技,61.6,61.0,74.0,45.2,偏多震荡,153.32,188.70,高风险
412,601298.SH,青岛港,61.6,63.6,66.9,50.8,看涨,8.86,9.58,中等风险
413,301196.SZ,唯科科技,61.6,61.8,63.5,58.6,看涨,80.63,83.66,高风险
414,600100.SH,同方股份,61.5,45.0,89.4,48.9,看涨,9.06,9.68,中等风险
415,600373.SH,中文传媒,61.5,45.0,83.8,56.7,看涨,9.36,9.96,中等风险
416,603214.SH,爱婴室,61.5,52.4,80.9,49.0,看涨,18.21,18.86,中等风险
417,002975.SZ,博杰股份,61.5,69.5,57.9,53.7,偏多震荡,80.51,86.92,高风险
418,605228.SH,神通科技,61.5,69.5,55.6,57.1,偏多震荡,13.55,14.85,中等风险
419,301487.SZ,盟固利,61.5,54.0,80.9,46.5,看涨,23.26,24.42,中等风险
420,000156.SZ,华数传媒,61.4,49.7,74.0,62.3,看涨,8.52,9.51,高风险
421,600900.SH,长江电力,61.4,55.5,66.9,63.2,看涨,25.72,26.71,低风险
422,601668.SH,中国建筑,61.4,52.2,72.9,60.1,看涨,4.95,5.17,低风险
423,002405.SZ,四维图新,61.4,46.2,89.4,46.6,看涨,10.44,11.20,中等风险
424,002709.SZ,天赐材料,61.4,55.2,73.7,54.1,看涨,41.96,44.62,中等风险
425,603661.SH,恒林股份,61.4,58.1,74.1,48.9,看涨,33.80,35.64,中等风险
426,000989.SZ,九芝堂,61.3,49.0,83.8,49.3,看涨,8.96,9.24,中等风险
427,600009.SH,上海机场,61.3,64.3,63.5,53.5,偏多震荡,30.42,31.38,低风险
428,600085.SH,同仁堂,61.3,53.0,76.6,53.1,看涨,30.14,31.72,中等风险
429,600262.SH,北方股份,61.3,69.3,60.9,49.0,看涨,29.01,33.68,高风险
430,603909.SH,建发合诚,61.3,57.0,74.1,50.1,看涨,11.37,11.87,中等风险
431,603598.SH,引力传媒,61.3,55.6,69.9,58.5,看涨,25.61,31.02,高风险
432,300493.SZ,润欣科技,61.3,56.9,70.2,56.0,看涨,20.55,20.98,中等风险
433,601858.SH,中国科传,61.3,61.7,63.5,57.6,看涨,21.46,21.80,高风险
434,603839.SH,安正时尚,61.3,47.5,83.8,51.8,震荡整理,7.68,8.28,中等风险
435,300972.SZ,万辰集团,61.3,73.5,60.9,42.3,偏多震荡,193.14,222.86,高风险
436,600298.SH,安琪酵母,61.2,56.9,75.9,47.5,偏多震荡,42.48,45.61,中等风险
437,002410.SZ,广联达,61.2,53.5,70.6,60.4,看涨,13.72,14.84,中等风险
438,300119.SZ,瑞普生物,61.2,67.0,62.9,49.7,偏多震荡,18.60,19.86,中等风险
439,300251.SZ,光线传媒,61.2,79.0,48.8,49.9,震荡整理,24.57,29.87,高风险
440,002666.SZ,德联集团,61.2,56.6,75.9,48.1,看涨,5.52,5.81,中等风险
441,300371.SZ,汇中股份,61.2,67.5,60.7,52.0,看涨,14.08,14.10,中等风险
442,002960.SZ,青鸟消防,61.2,47.4,83.8,51.7,看涨,11.34,11.67,中等风险
443,603590.SH,康辰药业,61.2,57.5,75.9,46.5,偏多震荡,41.14,44.66,中等风险
444,601778.SH,晶科科技,61.2,57.8,66.5,59.4,看涨,4.24,4.64,高风险
445,300923.SZ,研奥股份,61.2,56.8,75.3,48.7,看涨,28.46,29.59,中等风险
446,688456.SH,有研粉材,61.2,51.7,74.0,58.6,看涨,60.46,65.17,高风险
447,301065.SZ,本立科技,61.2,50.6,82.0,48.9,看涨,23.69,24.42,低风险
448,000887.SZ,中鼎股份,61.1,59.0,66.5,57.0,偏多震荡,20.92,21.27,中等风险
449,002222.SZ,福晶科技,61.1,62.0,60.7,60.1,偏多震荡,67.82,71.98,高风险
450,600909.SH,华安证券,61.1,67.8,57.0,56.3,偏多震荡,6.52,6.81,中等风险
451,603066.SH,音飞储存,61.1,37.8,95.0,50.8,偏多震荡,10.77,11.25,低风险
452,603016.SH,新宏泰,61.1,48.8,83.8,48.9,看涨,32.45,35.44,中等风险
453,688298.SH,东方生物,61.1,45.9,82.0,56.1,看涨,24.12,26.07,中等风险
454,300852.SZ,四会富仕,61.1,60.0,70.2,50.1,看涨,45.07,49.82,高风险
455,605589.SH,圣泉集团,61.1,59.8,74.0,45.1,偏多震荡,30.52,31.35,中等风险
456,301163.SZ,宏德股份,61.1,66.0,64.1,49.1,看涨,30.01,31.35,中等风险
457,600510.SH,黑牡丹,61.0,47.9,83.8,50.1,偏多震荡,9.10,9.69,中等风险
458,300040.SZ,九洲集团,61.0,52.1,81.5,46.5,看涨,6.72,7.11,中等风险
459,002674.SZ,兴业科技,61.0,50.5,83.8,45.9,震荡整理,13.81,14.91,中等风险
460,002823.SZ,凯中精密,61.0,62.1,65.3,53.1,看涨,15.90,16.98,中等风险
461,603500.SH,祥和实业,61.0,69.8,55.6,54.4,看涨,13.17,13.97,中等风险
462,300951.SZ,博硕科技,61.0,57.0,74.0,49.1,看涨,37.28,38.22,中等风险
463,300834.SZ,星辉环材,61.0,41.0,89.4,53.1,看涨,24.66,26.27,中等风险
464,301109.SZ,军信股份,61.0,72.8,56.3,48.8,偏多震荡,15.67,16.23,中等风险
465,001256.SZ,炜冈科技,61.0,56.5,72.7,51.8,看涨,22.22,22.71,中等风险
466,000151.SZ,中成股份,60.9,41.1,95.0,44.8,偏多震荡,13.06,13.78,中等风险
467,000906.SZ,浙商中拓,60.9,49.9,74.1,59.9,看涨,6.05,6.28,低风险
468,002381.SZ,双箭股份,60.9,48.2,81.5,52.5,看涨,6.90,7.16,中等风险
469,002442.SZ,龙星科技,60.9,48.0,86.0,46.5,偏多震荡,6.23,6.68,中等风险
470,002600.SZ,领益智造,60.9,59.8,69.0,51.3,偏多震荡,15.06,15.94,中等风险
471,601928.SH,凤凰传媒,60.9,65.2,66.2,46.4,偏多震荡,9.83,10.19,低风险
472,300476.SZ,胜宏科技,60.9,72.5,59.8,43.7,震荡整理,246.47,273.29,高风险
473,300384.SZ,三联虹普,60.9,50.5,74.0,59.2,看涨,18.24,19.01,中等风险
474,603639.SH,海利尔,60.9,52.5,80.9,46.5,偏多震荡,13.81,14.45,中等风险
475,002939.SZ,长城证券,60.9,67.8,62.9,47.2,震荡整理,9.50,9.86,低风险
476,002942.SZ,新农股份,60.9,63.1,66.5,49.5,看涨,21.27,22.11,中等风险
477,601577.SH,长沙银行,60.9,57.4,75.3,46.4,偏多震荡,9.78,10.14,低风险
478,301195.SZ,北路智控,60.9,48.5,83.8,48.6,看涨,35.57,36.70,中等风险
479,600237.SH,铜峰电子,60.8,59.9,68.7,51.0,看涨,9.36,9.91,中等风险
480,002101.SZ,广东鸿图,60.8,51.1,73.5,58.6,看涨,12.17,12.32,低风险
481,002767.SZ,先锋电子,60.8,58.2,73.5,47.2,偏多震荡,23.75,25.18,中等风险
482,603028.SH,赛福天,60.8,48.2,81.5,52.0,看涨,9.59,10.31,中等风险
483,603322.SH,超讯通信,60.8,61.5,65.0,53.6,偏多震荡,35.85,38.81,中等风险
484,002916.SZ,深南电路,60.8,64.8,66.5,46.6,偏多震荡,225.38,259.31,高风险
485,301199.SZ,迈赫股份,60.8,57.0,74.0,48.2,看涨,24.73,25.64,中等风险
486,603836.SH,海程邦达,60.8,43.2,89.4,49.1,偏多震荡,14.50,15.02,中等风险
487,300988.SZ,津荣天宇,60.8,59.4,64.2,58.4,偏多震荡,27.45,27.60,中等风险
488,001317.SZ,三羊马,60.8,40.2,95.0,45.9,震荡整理,49.35,54.19,中等风险
489,301215.SZ,中汽股份,60.8,65.2,66.5,45.9,偏多震荡,7.02,7.36,中等风险
490,301283.SZ,聚胶股份,60.8,67.8,62.9,46.8,偏多震荡,45.90,50.16,中等风险
491,000707.SZ,双环科技,60.7,40.2,95.0,45.6,偏多震荡,6.26,6.72,中等风险
492,000811.SZ,冰轮环境,60.7,52.8,70.2,60.2,看涨,17.04,17.97,高风险
493,000823.SZ,超声电子,60.7,59.9,70.2,48.5,偏多震荡,14.61,15.35,中等风险
494,600031.SH,三一重工,60.7,58.0,73.5,47.0,偏多震荡,22.30,23.94,中等风险
495,601789.SH,宁波建工,60.7,41.8,91.2,48.4,看涨,5.20,5.37,中等风险
496,300206.SZ,理邦仪器,60.7,67.0,58.4,53.7,看涨,14.58,14.90,中等风险
497,002663.SZ,普邦股份,60.7,36.1,95.0,52.2,看涨,2.01,2.19,中等风险
498,603519.SH,立霸股份,60.7,55.9,74.1,49.7,看涨,13.28,13.92,中等风险
499,605016.SH,百龙创园,60.7,67.8,62.9,46.3,偏多震荡,24.04,26.96,高风险
500,300971.SZ,博亚精工,60.7,71.0,57.5,48.6,偏多震荡,25.38,26.80,中等风险
501,688265.SH,南模生物,60.7,65.0,63.1,50.6,看涨,44.83,49.22,中等风险
502,920651.BJ,天罡股份,60.7,65.8,60.9,52.4,偏多震荡,35.60,39.74,高风险
503,600177.SH,雅戈尔,60.6,59.8,67.4,52.5,看涨,7.20,7.48,低风险
504,600751.SH,海航科技,60.6,49.9,74.0,59.1,偏多震荡,4.00,4.11,高风险
505,600839.SH,四川长虹,60.6,60.5,65.0,54.5,偏多震荡,9.52,10.23,中等风险
506,300008.SZ,天海防务,60.6,65.2,57.9,56.9,偏多震荡,8.88,9.26,高风险
507,002345.SZ,潮宏基,60.6,59.5,66.5,54.2,看涨,13.12,14.96,高风险
508,300043.SZ,星辉娱乐,60.6,65.8,65.3,45.7,偏多震荡,6.10,7.10,高风险
509,601777.SH,千里科技,60.6,46.6,81.5,53.7,看涨,11.08,11.94,中等风险
510,001288.SZ,运机集团,60.6,55.8,76.4,46.3,偏多震荡,35.87,40.90,高风险
511,688130.SH,晶华微,60.6,42.9,87.5,51.4,看涨,23.80,24.82,中等风险
512,301611.SZ,珂玛科技,60.6,62.9,61.0,56.5,偏多震荡,119.81,131.44,高风险
513,000833.SZ,粤桂股份,60.5,66.5,54.5,59.4,偏多震荡,23.07,23.99,高风险
514,600299.SH,安迪苏,60.5,58.1,70.2,50.9,看涨,9.83,10.41,中等风险
515,601939.SH,建设银行,60.5,55.9,67.4,58.0,看涨,8.60,8.99,低风险
516,601518.SH,吉林高速,60.5,61.9,64.1,53.1,看涨,2.85,2.95,低风险
517,002576.SZ,通达动力,60.5,60.7,63.5,56.1,看涨,18.33,18.96,中等风险
518,002608.SZ,江苏国信,60.5,57.2,72.6,49.0,偏多震荡,7.59,7.82,低风险
519,603288.SH,海天味业,60.5,62.2,67.4,48.0,偏多震荡,34.65,36.63,中等风险
520,300553.SZ,集智股份,60.5,64.2,65.0,48.4,看涨,41.77,45.49,中等风险
521,601128.SH,常熟银行,60.5,66.0,56.6,57.2,看涨,7.09,7.29,中等风险
522,300645.SZ,正元智慧,60.5,38.2,95.0,48.0,偏多震荡,19.32,20.78,中等风险
523,002928.SZ,华夏航空,60.5,63.0,65.0,50.2,看涨,10.53,11.79,高风险
524,301419.SZ,阿莱德,60.5,65.7,61.2,51.0,偏多震荡,34.80,35.75,中等风险
525,603565.SH,中谷物流,60.5,67.8,61.2,48.0,偏多震荡,10.17,10.63,低风险
526,600308.SH,华泰股份,60.4,43.4,83.8,54.8,看涨,3.99,4.23,中等风险
527,600328.SH,中盐化工,60.4,38.9,87.5,56.7,看涨,8.59,9.35,中等风险
528,600592.SH,龙溪股份,60.4,45.0,82.0,54.6,偏多震荡,23.70,24.55,中等风险
529,002613.SZ,北玻股份,60.4,38.8,95.0,46.6,偏多震荡,3.92,4.16,中等风险
530,002478.SZ,常宝股份,60.4,58.5,63.5,59.0,看涨,9.89,10.54,高风险
531,002605.SZ,姚记科技,60.4,58.2,72.5,47.0,偏多震荡,25.68,27.54,中等风险
532,002815.SZ,崇达技术,60.4,54.5,70.2,56.3,看涨,14.52,16.28,高风险
533,300464.SZ,星徽股份,60.4,48.4,83.8,47.0,偏多震荡,6.59,7.08,中等风险
534,300488.SZ,恒锋工具,60.4,59.9,64.1,56.1,看涨,32.68,35.26,中等风险
535,300556.SZ,丝路视觉,60.4,40.3,95.0,44.0,偏多震荡,20.63,21.76,中等风险
536,300408.SZ,三环集团,60.4,63.2,57.0,60.5,看涨,54.88,54.07,高风险
537,603086.SH,先达股份,60.4,62.2,65.8,49.9,看涨,8.10,8.69,中等风险
538,002981.SZ,朝阳科技,60.4,62.8,64.6,50.8,看涨,29.62,30.84,中等风险
539,300802.SZ,矩子科技,60.4,56.8,70.2,52.4,看涨,21.63,22.22,中等风险
540,301072.SZ,中捷精工,60.4,41.2,89.4,50.5,看涨,23.61,24.77,中等风险
541,301227.SZ,森鹰窗业,60.4,51.0,77.5,51.5,偏多震荡,36.33,39.47,中等风险
542,001283.SZ,豪鹏科技,60.4,67.2,65.0,42.9,震荡整理,66.12,69.54,中等风险
543,301577.SZ,美信科技,60.4,44.8,89.4,44.8,偏多震荡,60.51,64.83,中等风险
544,603276.SH,恒兴新材,60.4,55.5,75.3,47.3,看涨,17.95,18.63,中等风险
545,000688.SZ,国城矿业,60.3,60.6,62.3,57.0,看涨,30.65,32.63,高风险
546,000848.SZ,承德露露,60.3,64.7,62.9,49.7,偏多震荡,8.40,8.67,低风险
547,600004.SH,白云机场,60.3,67.2,55.1,56.7,偏多震荡,9.40,9.63,低风险
548,600415.SH,小商品城,60.3,64.5,54.2,62.0,偏多震荡,14.95,16.00,中等风险
549,600022.SH,山东钢铁,60.3,52.0,72.6,56.2,看涨,1.54,1.70,中等风险
550,002438.SZ,江苏神通,60.3,51.6,79.2,47.9,看涨,17.43,19.40,高风险
551,002495.SZ,佳隆股份,60.3,48.6,83.8,46.3,偏多震荡,2.65,2.81,中等风险
552,300231.SZ,银信科技,60.3,58.0,70.2,50.3,看涨,11.25,11.69,中等风险
553,300388.SZ,节能国祯,60.3,50.8,75.9,53.8,看涨,8.17,8.51,低风险
554,002801.SZ,微光股份,60.3,67.0,59.4,50.7,偏多震荡,34.52,37.19,中等风险
555,300394.SZ,天孚通信,60.3,71.2,46.0,62.9,偏多震荡,279.05,344.11,高风险
556,300907.SZ,康平科技,60.3,50.4,81.5,46.3,偏多震荡,29.76,31.85,中等风险
557,301299.SZ,卓创资讯,60.3,52.3,74.0,54.0,看涨,60.84,63.14,中等风险
558,688313.SH,仕佳光子,60.3,72.2,56.1,47.3,震荡整理,74.96,90.64,高风险
559,688345.SH,博力威,60.3,60.2,70.2,46.5,看涨,35.40,37.66,高风险
560,301551.SZ,无线传媒,60.3,55.3,74.0,49.2,偏多震荡,34.92,39.17,高风险
561,688115.SH,思林杰,60.3,40.5,87.6,53.9,偏多震荡,47.64,50.50,中等风险
562,001696.SZ,宗申动力,60.2,68.8,61.2,45.0,震荡整理,19.64,20.86,中等风险
563,002033.SZ,丽江股份,60.2,64.7,61.6,51.1,看涨,9.36,10.07,中等风险
564,601601.SH,中国太保,60.2,64.3,56.0,59.6,看涨,42.35,45.66,中等风险
565,002290.SZ,禾盛新材,60.2,62.8,60.7,55.5,看涨,58.82,63.29,高风险
566,002296.SZ,辉煌科技,60.2,66.0,56.8,55.7,偏多震荡,13.66,14.44,高风险
567,300353.SZ,东土科技,60.2,39.1,87.5,55.7,看涨,23.36,23.69,中等风险
568,300243.SZ,瑞丰高材,60.2,41.9,89.4,48.5,偏多震荡,11.30,11.72,中等风险
569,002979.SZ,雷赛智能,60.2,59.1,65.3,54.8,偏多震荡,40.73,43.89,中等风险
570,603855.SH,华荣股份,60.2,54.5,74.0,50.2,看涨,20.15,20.53,中等风险
